AÃ‘O,MES,Entidad_nume,PRECIO
2018,7,22,18.72
2018,8,22,19.25
2018,9,22,19.51
2018,10,22,19.69
2018,11,22,19.7
2018,12,22,19.53
2019,1,22,19.61
2019,2,22,19.89
2019,3,22,20.18
2019,4,22,20.06
2019,5,22,19.94
2019,6,22,19.75
2019,7,22,19.79
2019,8,22,19.7
2019,9,22,19.74
2019,10,22,19.69
2019,11,22,19.71
2019,12,22,19.79
2020,1,22,19.83
2020,2,22,19.74
2020,3,22,17.91
2020,4,22,14.79
2020,5,22,16.13
2020,6,22,17.63
2020,7,22,18.69
2020,8,22,18.63
2020,9,22,18.5
2020,10,22,18.25
2020,11,22,17.27
2020,12,22,17.57
2021,1,22,18.73
2021,2,22,19.63
2021,3,22,19.82
2021,4,22,19.84
2021,5,22,19.91
2021,6,22,19.92
2021,7,22,19.98
2021,8,22,19.9
2021,9,22,19.83
2021,10,22,19.64
2021,11,22,19.5
2021,12,22,19.8
2022,1,22,20.25
2022,2,22,20.45
2022,3,22,20.94
2022,4,22,21.18
2022,5,22,21.37
2022,6,22,21.44
2022,7,22,21.5
2022,8,22,21.49
2022,9,22,21.24
2022,10,22,21.43
2022,11,22,21.15
2022,12,22,20.87
2023,1,22,21.18
2023,2,22,21.06
2023,3,22,21.14
2023,4,22,21.2
2023,5,22,21.25
2023,6,22,21.33
2023,7,22,21.52
2023,8,22,21.8
2023,9,22,21.68
2023,10,22,21.67
2023,11,22,21.73
2023,12,22,21.7
2024,1,22,21.98
2024,2,22,22.61
2024,3,22,22.75
2024,4,22,22.89
2024,5,22,22.98
2024,6,22,23.2
2024,7,22,23.58
2024,8,22,23.79
2024,9,22,23.57
2024,10,22,23.6
2024,11,22,23.72
2024,12,22,23.62
2025,1,22,23.98
2025,2,22,23.92
2025,3,22,23.66
2025,4,22,23.61
2017,1,23,15.89
2017,2,23,15.87
2017,3,23,15.79
2017,4,23,15.81
2017,5,23,15.72
2017,6,23,15.62
2017,7,23,15.55
2017,8,23,15.62
2017,9,23,15.84
2017,10,23,15.97
2017,11,23,16.04
2017,12,23,16.2
2018,1,23,16.75
2018,2,23,17.25
2018,3,23,17.42
2018,4,23,17.47
2018,5,23,17.63
2018,6,23,17.87
2018,7,23,18.27
2018,8,23,18.99
2018,9,23,19.33
2018,10,23,19.5
2018,11,23,19.45
2018,12,23,19.13
2019,1,23,18.83
2019,2,23,19.56
2019,3,23,20.08
2019,4,23,19.66
2019,5,23,19.57
2019,6,23,19.39
2019,7,23,19.63
2019,8,23,19.62
2019,9,23,19.78
2019,10,23,19.68
2019,11,23,19.67
2019,12,23,19.86
2020,1,23,19.97
2020,2,23,19.85
2020,3,23,18.38
2020,4,23,16.16
2020,5,23,16.91
2020,6,23,18.45
2020,7,23,19.3
2020,8,23,19.39
2020,9,23,19.53
2020,10,23,19.57
2020,11,23,19.01
2020,12,23,19.21
2021,1,23,20.08
2021,2,23,20.81
2021,3,23,21.01
2021,4,23,21.13
2021,5,23,21.18
2021,6,23,21.16
2021,7,23,21.18
2021,8,23,21.31
2021,9,23,21.28
2021,10,23,21.33
2021,11,23,21.22
2021,12,23,21.34
2022,1,23,21.71
2022,2,23,22.05
2022,3,23,22.38
2022,4,23,22.53
2022,5,23,22.69
2022,6,23,22.77
2022,7,23,22.92
2022,8,23,23.07
2022,9,23,22.95
2022,10,23,23.18
2022,11,23,23.15
2022,12,23,22.92
2023,1,23,23.17
2023,2,23,23.33
2023,3,23,23.39
2023,4,23,23.51
2023,5,23,23.49
2023,6,23,23.57
2023,7,23,23.61
2023,8,23,23.71
2023,9,23,23.76
2023,10,23,23.78
2023,11,23,23.69
2023,12,23,23.61
2024,1,23,23.78
2024,2,23,24.51
2024,3,23,24.6
2024,4,23,25.01
2024,5,23,25.12
2024,6,23,25.02
2024,7,23,25.1
2024,8,23,25.31
2024,9,23,25.24
2024,10,23,25.15
2024,11,23,25.13
2024,12,23,25.08
2025,1,23,25.56
2025,2,23,25.57
2025,3,23,24.85
2025,4,23,24.57
2017,1,24,15.85
2017,2,24,15.82
2017,3,24,15.76
2017,4,24,15.78
2017,5,24,15.69
2017,6,24,15.59
2017,7,24,15.5
2017,8,24,15.58
2017,9,24,15.8
2017,10,24,15.93
2017,11,24,16.01
2017,12,24,16.2
2018,1,24,16.85
2018,2,24,17.57
2018,3,24,17.79
2018,4,24,17.86
2018,5,24,18.03
2018,6,24,18.25
2018,7,24,18.56
2018,8,24,19.04
2018,9,24,19.3
2018,10,24,19.52
2018,11,24,19.47
2018,12,24,19.17
2019,1,24,18.92
2019,2,24,19.36
2019,3,24,19.77
2019,4,24,19.52
2019,5,24,19.45
2019,6,24,19.31
2019,7,24,19.31
2019,8,24,19.17
2019,9,24,19.36
2019,10,24,19.33
2019,11,24,19.37
2019,12,24,19.5
2020,1,24,19.61
2020,2,24,19.5
2020,3,24,17.52
2020,4,24,14.57
2020,5,24,16.28
2020,6,24,17.75
2020,7,24,18.52
2020,8,24,18.41
2020,9,24,18.41
2020,10,24,18.34
2020,11,24,17.66
2020,12,24,18.06
2021,1,24,19.14
2021,2,24,19.92
2021,3,24,20.13
2021,4,24,20.26
2021,5,24,20.37
2021,6,24,20.46
2021,7,24,20.49
2021,8,24,20.53
2021,9,24,20.54
2021,10,24,20.56
2021,11,24,20.54
2021,12,24,20.68
2022,1,24,21.07
2022,2,24,21.25
2022,3,24,21.59
2022,4,24,21.76
2022,5,24,21.93
2022,6,24,22.04
2022,7,24,22.09
2022,8,24,22.15
2022,9,24,22.05
2022,10,24,22.27
2022,11,24,22.01
2022,12,24,21.97
2023,1,24,22.2
2023,2,24,22.19
2023,3,24,22.22
2023,4,24,22.15
2023,5,24,22.3
2023,6,24,22.37
2023,7,24,22.36
2023,8,24,22.41
2023,9,24,22.48
2023,10,24,22.46
2023,11,24,22.45
2023,12,24,22.43
2024,1,24,22.65
2024,2,24,23.29
2024,3,24,23.5
2024,4,24,23.68
2024,5,24,23.75
2024,6,24,23.86
2024,7,24,24.09
2024,8,24,24.25
2024,9,24,24.26
2024,10,24,24.34
2024,11,24,24.42
2024,12,24,24.38
2025,1,24,24.72
2025,2,24,24.61
2025,3,24,24.08
2025,4,24,23.98
2017,1,25,16.12
2017,2,25,16.09
2017,3,25,16.02
2017,4,25,16.04
2017,5,25,15.95
2017,6,25,15.85
2017,7,25,15.77
2017,8,25,15.84
2017,9,25,16.07
2017,10,25,16.2
2017,11,25,16.34
2017,12,25,16.53
2018,1,25,17.09
2018,2,25,17.64
2018,3,25,17.89
2018,4,25,18.05
2018,5,25,18.26
2018,6,25,18.51
2018,7,25,18.91
2018,8,25,19.47
2018,9,25,19.72
2018,10,25,19.91
2018,11,25,19.93
2018,12,25,19.81
2019,1,25,19.54
2019,2,25,19.84
2019,3,25,20.21
2019,4,25,20.03
2019,5,25,20
2019,6,25,19.84
2019,7,25,19.95
2019,8,25,19.85
2019,9,25,19.86
2019,10,25,19.8
2019,11,25,19.79
2019,12,25,19.88
2020,1,25,19.97
2020,2,25,19.85
2020,3,25,17.88
2020,4,25,15.68
2020,5,25,17.39
2020,6,25,18.62
2020,7,25,19.4
2020,8,25,19.23
2020,9,25,19.22
2020,10,25,19.06
2020,11,25,18.25
2020,12,25,18.25
2021,1,25,19.18
2021,2,25,19.73
2021,3,25,20.38
2021,4,25,20.66
2021,5,25,20.73
2021,6,25,20.67
2021,7,25,20.47
2021,8,25,20.51
2021,9,25,20.56
2021,10,25,20.49
2021,11,25,20.52
2021,12,25,20.56
2022,1,25,20.98
2022,2,25,21.26
2022,3,25,21.85
2022,4,25,22.13
2022,5,25,21.89
2022,6,25,21.79
2022,7,25,22.31
2022,8,25,22.53
2022,9,25,22.54
2022,10,25,22.61
2022,11,25,22.32
2022,12,25,22.08
2023,1,25,22.39
2023,2,25,22.14
2023,3,25,22.34
2023,4,25,22.42
2023,5,25,22.43
2023,6,25,22.28
2023,7,25,22.51
2023,8,25,23.02
2023,9,25,23.09
2023,10,25,22.86
2023,11,25,22.61
2023,12,25,22.37
2024,1,25,22.98
2024,2,25,23.49
2024,3,25,23.74
2024,4,25,24.19
2024,5,25,24.36
2024,6,25,24.38
2024,7,25,24.71
2024,8,25,24.84
2024,9,25,24.96
2024,10,25,24.4
2024,11,25,24.56
2024,12,25,24.94
2025,1,25,25.06
2025,2,25,24.76
2025,3,25,23.94
2025,4,25,23.87
2017,1,26,16.12
2017,2,26,16.14
2017,3,26,15.77
2017,4,26,15.67
2017,5,26,15.57
2017,6,26,15.45
2017,7,26,15.33
2017,8,26,15.4
2017,9,26,15.63
2017,10,26,15.79
2017,11,26,15.92
2017,12,26,16.05
2018,1,26,16.43
2018,2,26,16.98
2018,3,26,17.22
2018,4,26,17.37
2018,5,26,17.64
2018,6,26,17.8
2018,7,26,18.19
2018,8,26,18.71
2018,9,26,18.95
2018,10,26,19.13
2018,11,26,19.13
2018,12,26,18.93
2019,1,26,18.29
2019,2,26,18.84
2019,3,26,19.34
2019,4,26,19.09
2019,5,26,19.1
2019,6,26,18.97
2019,7,26,18.96
2019,8,26,18.62
2019,9,26,18.83
2019,10,26,19.13
2019,11,26,18.8
2019,12,26,18.99
2020,1,26,18.8
2020,2,26,18.95
2020,3,26,17.85
2020,4,26,15.47
2020,5,26,16.88
2020,6,26,18.38
2020,7,26,19.14
2020,8,26,18.94
2020,9,26,18.85
2020,10,26,18.8
2020,11,26,17.98
2020,12,26,17.96
2021,1,26,18.91
2021,2,26,19.72
2021,3,26,20.08
2021,4,26,20
2021,5,26,20.08
2021,6,26,20.18
2021,7,26,20
2021,8,26,20
2021,9,26,19.65
2021,10,26,19.85
2021,11,26,19.99
2021,12,26,19.92
2022,1,26,20.27
2022,2,26,20.67
2022,3,26,21.04
2022,4,26,21.22
2022,5,26,21.22
2022,6,26,21.25
2022,7,26,21.45
2022,8,26,21.67
2022,9,26,21.62
2022,10,26,21.66
2022,11,26,21.72
2022,12,26,21.27
2023,1,26,21.59
2023,2,26,21.64
2023,3,26,21.27
2023,4,26,21.32
2023,5,26,21.81
2023,6,26,22.05
2023,7,26,22.19
2023,8,26,22.66
2023,9,26,22.61
2023,10,26,22.6
2023,11,26,22.41
2023,12,26,21.75
2024,1,26,21.95
2024,2,26,23.08
2024,3,26,23.32
2024,4,26,23.45
2024,5,26,23.27
2024,6,26,23.43
2024,7,26,24.11
2024,8,26,24.07
2024,9,26,23.89
2024,10,26,23.32
2024,11,26,23.48
2024,12,26,23.88
2025,1,26,23.91
2025,2,26,24.15
2025,3,26,23.44
2025,4,26,23.18
2017,1,27,15.57
2017,2,27,15.56
2017,3,27,15.49
2017,4,27,15.52
2017,5,27,15.42
2017,6,27,15.33
2017,7,27,15.25
2017,8,27,15.32
2017,9,27,15.55
2017,10,27,15.67
2017,11,27,15.75
2017,12,27,15.86
2018,1,27,16.42
2018,2,27,17.03
2018,3,27,17.29
2018,4,27,17.42
2018,5,27,17.53
2018,6,27,17.8
2018,7,27,18.15
2018,8,27,18.62
2018,9,27,18.81
2018,10,27,18.97
2018,11,27,18.91
2018,12,27,18.63
2019,1,27,18.15
2019,2,27,18.2
2019,3,27,18.88
2019,4,27,18.73
2019,5,27,18.56
2019,6,27,18.39
2019,7,27,18.45
2019,8,27,18.35
2019,9,27,18.46
2019,10,27,18.39
2019,11,27,18.34
2019,12,27,18.5
2020,1,27,18.62
2020,2,27,18.55
2020,3,27,17.77
2020,4,27,15.08
2020,5,27,15.72
2020,6,27,17.03
2020,7,27,18.06
2020,8,27,18.08
2020,9,27,18.1
2020,10,27,17.88
2020,11,27,17.42
2020,12,27,17.5
2021,1,27,18.62
2021,2,27,19.46
2021,3,27,19.77
2021,4,27,19.87
2021,5,27,19.92
2021,6,27,19.95
2021,7,27,20.01
2021,8,27,20
2021,9,27,20.01
2021,10,27,19.89
2021,11,27,19.79
2021,12,27,19.93
2022,1,27,20.21
2022,2,27,20.36
2022,3,27,20.59
2022,4,27,20.74
2022,5,27,20.97
2022,6,27,21.16
2022,7,27,21.29
2022,8,27,21.37
2022,9,27,21.42
2022,10,27,21.72
2022,11,27,21.65
2022,12,27,21.67
2023,1,27,21.74
2023,2,27,21.61
2023,3,27,21.62
2023,4,27,21.72
2023,5,27,21.65
2023,6,27,21.7
2023,7,27,21.81
2023,8,27,21.94
2023,9,27,21.82
2023,10,27,21.9
2023,11,27,21.87
2023,12,27,21.81
2024,1,27,21.98
2024,2,27,22.63
2024,3,27,22.72
2024,4,27,22.84
2024,5,27,22.93
2024,6,27,23.07
2024,7,27,23.33
2024,8,27,23.44
2024,9,27,23.44
2024,10,27,23.34
2024,11,27,23.36
2024,12,27,23.42
2025,1,27,23.72
2025,2,27,23.75
2025,3,27,23.8
2025,4,27,23.8
2017,1,28,15.16
2017,2,28,15.19
2017,3,28,14.15
2017,4,28,13.87
2017,5,28,13.72
2017,6,28,13.51
2017,7,28,13.33
2017,8,28,13.36
2017,9,28,13.56
2017,10,28,13.68
2017,11,28,13.76
2017,12,28,13.9
2018,1,28,14.4
2018,2,28,15.07
2018,3,28,15.27
2018,4,28,15.4
2018,5,28,15.74
2018,6,28,15.76
2018,7,28,16.04
2018,8,28,16.56
2018,9,28,16.88
2018,10,28,17.07
2018,11,28,16.92
2018,12,28,16.48
2019,1,28,15.96
2019,2,28,16.58
2019,3,28,17.02
2019,4,28,16.62
2019,5,28,16.29
2019,6,28,16.16
2019,7,28,16.27
2019,8,28,15.9
2019,9,28,16.27
2019,10,28,16.39
2019,11,28,16.33
2019,12,28,16.52
2020,1,28,16.7
2020,2,28,16.56
2020,3,28,15.25
2020,4,28,13.15
2020,5,28,13.86
2020,6,28,15.05
2020,7,28,15.93
2020,8,28,16.12
2020,9,28,16.21
2020,10,28,16
2020,11,28,15.72
2020,12,28,16.02
2021,1,28,16.74
2021,2,28,17.43
2021,3,28,17.85
2021,4,28,18.03
2021,5,28,17.95
2021,6,28,18.04
2021,7,28,18.3
2021,8,28,18.28
2021,9,28,18.22
2021,10,28,17.83
2021,11,28,17.88
2021,12,28,17.97
2022,1,28,18.24
2022,2,28,18.52
2022,3,28,18.97
2022,4,28,19.4
2022,5,28,19.6
2022,6,28,19.69
2022,7,28,19.17
2022,8,28,19.46
2022,9,28,18.99
2022,10,28,19.51
2022,11,28,19.46
2022,12,28,18.74
2023,1,28,18.98
2023,2,28,18.82
2023,3,28,19.1
2023,4,28,19.22
2023,5,28,19.56
2023,6,28,19.67
2023,7,28,19.31
2023,8,28,19.72
2023,9,28,19.9
2023,10,28,20.03
2023,11,28,20.03
2023,12,28,19.45
2024,1,28,19.82
2024,2,28,20.66
2024,3,28,20.79
2024,4,28,21.08
2024,5,28,21.16
2024,6,28,21.07
2024,7,28,21.27
2024,8,28,21.52
2024,9,28,21.1
2024,10,28,21.1
2024,11,28,21.45
2024,12,28,21.45
2025,1,28,21.98
2025,2,28,21.97
2025,3,28,21.98
2025,4,28,21.83
2017,1,29,15.79
2017,2,29,15.8
2017,3,29,15.7
2017,4,29,15.72
2017,5,29,15.62
2017,6,29,15.52
2017,7,29,15.45
2017,8,29,15.52
2017,9,29,15.74
2017,10,29,15.87
2017,11,29,15.95
2017,12,29,16.03
2018,1,29,16.6
2018,2,29,17.29
2018,3,29,17.51
2018,4,29,17.59
2018,5,29,17.74
2018,6,29,17.97
2018,7,29,18.38
2018,8,29,18.93
2018,9,29,19.13
2018,10,29,19.32
2018,11,29,19.31
2018,12,29,18.92
2019,1,29,18.55
2019,2,29,19.01
2019,3,29,19.61
2019,4,29,19.39
2019,5,29,19.34
2019,6,29,19.11
2019,7,29,19.26
2019,8,29,19.23
2019,9,29,19.33
2019,10,29,19.32
2019,11,29,19.33
2019,12,29,19.4
2020,1,29,19.47
2020,2,29,19.32
2020,3,29,17.48
2020,4,29,14.51
2020,5,29,15.94
2020,6,29,17.42
2020,7,29,18.32
2020,8,29,18.24
2020,9,29,18.15
2020,10,29,18.07
2020,11,29,17.59
2020,12,29,17.73
2021,1,29,18.81
2021,2,29,19.61
2021,3,29,19.8
2021,4,29,19.78
2021,5,29,19.8
2021,6,29,19.88
2021,7,29,20.01
2021,8,29,19.91
2021,9,29,19.69
2021,10,29,19.6
2021,11,29,19.44
2021,12,29,19.69
2022,1,29,20.14
2022,2,29,20.36
2022,3,29,20.77
2022,4,29,20.98
2022,5,29,21.08
2022,6,29,21.15
2022,7,29,21.32
2022,8,29,21.34
2022,9,29,21.13
2022,10,29,21.41
2022,11,29,21.27
2022,12,29,21.09
2023,1,29,21.41
2023,2,29,21.4
2023,3,29,21.46
2023,4,29,21.62
2023,5,29,21.62
2023,6,29,21.66
2023,7,29,21.76
2023,8,29,21.97
2023,9,29,21.89
2023,10,29,21.79
2023,11,29,21.75
2023,12,29,21.71
2024,1,29,22
2024,2,29,22.7
2024,3,29,22.74
2024,4,29,22.83
2024,5,29,22.95
2024,6,29,23.1
2024,7,29,23.44
2024,8,29,23.64
2024,9,29,23.52
2024,10,29,23.54
2024,11,29,23.6
2024,12,29,23.57
2025,1,29,23.88
2025,2,29,23.68
2025,3,29,23.55
2025,4,29,23.52
2017,1,30,15.52
2017,2,30,15.53
2017,3,30,15.44
2017,4,30,15.47
2017,5,30,15.38
2017,6,30,15.27
2017,7,30,15.19
2017,8,30,15.26
2017,9,30,15.49
2017,10,30,15.61
2017,11,30,15.69
2017,12,30,15.82
2018,1,30,16.36
2018,2,30,16.97
2018,3,30,17.2
2018,4,30,17.31
2018,5,30,17.47
2018,6,30,17.68
2018,7,30,18.02
2018,8,30,18.55
2018,9,30,18.79
2018,10,30,18.98
2018,11,30,18.95
2018,12,30,18.63
2019,1,30,18.31
2019,2,30,18.65
2019,3,30,19.17
2019,4,30,19.03
2019,5,30,18.92
2019,6,30,18.81
2019,7,30,18.88
2019,8,30,18.84
2019,9,30,18.91
2019,10,30,18.9
2019,11,30,18.87
2019,12,30,19
2020,1,30,19.1
2020,2,30,19.01
2020,3,30,17.4
2020,4,30,14.75
2020,5,30,15.85
2020,6,30,17.22
2020,7,30,18.25
2020,8,30,18.3
2020,9,30,18.29
2020,10,30,18.1
2020,11,30,17.7
2020,12,30,17.87
2021,1,30,18.84
2021,2,30,19.65
2021,3,30,20
2021,4,30,20.14
2021,5,30,20.21
2021,6,30,20.19
2021,7,30,20.23
2021,8,30,20.27
2021,9,30,20.29
2021,10,30,20.26
2021,11,30,20.15
2021,12,30,20.33
2022,1,30,20.67
2022,2,30,20.84
2022,3,30,21.07
2022,4,30,21.25
2022,5,30,21.39
2022,6,30,21.41
2022,7,30,21.52
2022,8,30,21.63
2022,9,30,21.48
2022,10,30,21.7
2022,11,30,21.64
2022,12,30,21.41
2023,1,30,21.61
2023,2,30,21.57
2023,3,30,21.61
2023,4,30,21.71
2023,5,30,21.68
2023,6,30,21.83
2023,7,30,21.96
2023,8,30,22.09
2023,9,30,22.15
2023,10,30,21.98
2023,11,30,21.98
2023,12,30,21.92
2024,1,30,22.14
2024,2,30,22.86
2024,3,30,23.1
2024,4,30,23.19
2024,5,30,23.25
2024,6,30,23.25
2024,7,30,23.67
2024,8,30,23.81
2024,9,30,23.8
2024,10,30,23.69
2024,11,30,23.64
2024,12,30,23.65
2025,1,30,24.1
2025,2,30,24.05
2025,3,30,23.8
2025,4,30,23.79
2017,1,31,15.44
2017,2,31,15.41
2017,3,31,15.34
2017,4,31,15.36
2017,5,31,15.26
2017,6,31,15.17
2017,7,31,15.09
2017,8,31,15.16
2017,9,31,15.38
2017,10,31,15.5
2017,11,31,15.59
2017,12,31,15.73
2018,1,31,16.33
2018,2,31,16.88
2018,3,31,17.14
2018,4,31,17.25
2018,5,31,17.39
2018,6,31,17.64
2018,7,31,18.08
2018,8,31,18.78
2018,9,31,19.05
2018,10,31,19.2
2018,11,31,19.21
2018,12,31,18.81
2019,1,31,18.52
2019,2,31,19.32
2019,3,31,19.93
2019,4,31,19.3
2019,5,31,19.16
2019,6,31,19.06
2019,7,31,19.34
2019,8,31,19.3
2019,9,31,19.46
2019,10,31,19.29
2019,11,31,19.32
2019,12,31,19.45
2020,1,31,19.63
2020,2,31,19.46
2020,3,31,17.95
2020,4,31,15.75
2020,5,31,16.87
2020,6,31,18.18
2020,7,31,18.94
2020,8,31,19.01
2020,9,31,19.13
2020,10,31,19.24
2020,11,31,18.59
2020,12,31,18.75
2021,1,31,19.6
2021,2,31,20.48
2021,3,31,20.65
2021,4,31,20.82
2021,5,31,20.53
2021,6,31,20.73
2021,7,31,20.93
2021,8,31,21.05
2021,9,31,20.93
2021,10,31,20.84
2021,11,31,20.77
2021,12,31,21.01
2022,1,31,21.39
2022,2,31,21.51
2022,3,31,21.82
2022,4,31,21.94
2022,5,31,22.07
2022,6,31,22.09
2022,7,31,22.19
2022,8,31,22.19
2022,9,31,22.12
2022,10,31,22.46
2022,11,31,22.28
2022,12,31,21.92
2023,1,31,22.31
2023,2,31,22.48
2023,3,31,22.53
2023,4,31,22.45
2023,5,31,22.25
2023,6,31,22.38
2023,7,31,22.55
2023,8,31,22.79
2023,9,31,22.71
2023,10,31,22.64
2023,11,31,22.57
2023,12,31,22.29
2024,1,31,23
2024,2,31,23.64
2024,3,31,23.55
2024,4,31,24.17
2024,5,31,24.09
2024,6,31,23.62
2024,7,31,23.94
2024,8,31,23.86
2024,9,31,24.4
2024,10,31,24.38
2024,11,31,24.23
2024,12,31,23.79
2025,1,31,24.65
2025,2,31,24.44
2025,3,31,24.05
2025,4,31,23.98
2017,1,32,16.19
2017,2,32,16.21
2017,3,32,16.12
2017,4,32,16.14
2017,5,32,16.05
2017,6,32,15.96
2017,7,32,15.87
2017,8,32,15.94
2017,9,32,16.16
2017,10,32,16.29
2017,11,32,16.37
2017,12,32,16.57
2018,1,32,17.28
2018,2,32,18.11
2018,3,32,18.36
2018,4,32,18.47
2018,5,32,18.59
2018,6,32,18.79
2018,7,32,19.16
2018,8,32,19.69
2018,9,32,19.94
2018,10,32,20.12
2018,11,32,20.1
2018,12,32,19.82
2019,1,32,19.63
2019,2,32,19.91
2019,3,32,20.23
2019,4,32,19.92
2019,5,32,19.82
2019,6,32,19.73
2019,7,32,19.77
2019,8,32,19.7
2019,9,32,19.8
2019,10,32,19.74
2019,11,32,19.73
2019,12,32,19.89
2020,1,32,19.93
2020,2,32,19.79
2020,3,32,18.62
2020,4,32,15.88
2020,5,32,16.57
2020,6,32,17.88
2020,7,32,18.92
2020,8,32,19.02
2020,9,32,19.02
2020,10,32,18.84
2020,11,32,18.46
2020,12,32,18.49
2021,1,32,19.29
2021,2,32,19.98
2021,3,32,20.38
2021,4,32,20.56
2021,5,32,20.67
2021,6,32,20.76
2021,7,32,20.86
2021,8,32,20.87
2021,9,32,20.76
2021,10,32,20.71
2021,11,32,20.6
2021,12,32,20.72
2022,1,32,21.01
2022,2,32,21.15
2022,3,32,21.56
2022,4,32,21.96
2022,5,32,22.15
2022,6,32,22.35
2022,7,32,22.44
2022,8,32,22.44
2022,9,32,22.12
2022,10,32,22.2
2022,11,32,22.02
2022,12,32,21.85
2023,1,32,22.05
2023,2,32,22.1
2023,3,32,22.16
2023,4,32,22.2
2023,5,32,22.1
2023,6,32,22.21
2023,7,32,22.37
2023,8,32,22.56
2023,9,32,22.53
2023,10,32,22.54
2023,11,32,22.69
2023,12,32,22.55
2024,1,32,22.71
2024,2,32,23.13
2024,3,32,23.27
2024,4,32,23.49
2024,5,32,23.67
2024,6,32,23.85
2024,7,32,24.19
2024,8,32,24.39
2024,9,32,24.49
2024,10,32,24.61
2024,11,32,24.69
2024,12,32,24.79
2025,1,32,25.05
2025,2,32,25.05
2025,3,32,24.18
2025,4,32,24.02
